 0.134590	 0.149438	 0.164252	 0.179030	 0.193767	 0.208460	 0.223107	 0.237703	 0.252246	 0.266732	 0.281158	 0.295521	 0.309817	 0.324044	 0.338197	 0.352275	 0.366273	 0.380189	 0.394019	 0.407761	 0.421411	 0.434966	 0.448424	 0.461780	 0.475032	 0.488178	 0.501214	 0.514137	 0.526944	 0.539633	 0.552200	 0.564643	 0.576960	 0.589146	 0.601199	 0.613118	 0.624898	 0.636538	 0.648035	 0.659386	 0.670588	 0.681640	 0.692538	 0.703281	 0.713865	 0.724288	 0.734549	 0.744644	 0.754572	 0.764330	 0.773916	 0.783328	 0.792564	 0.801621	 0.810498	 0.819193	 0.827703	 0.836027	 0.844163	 0.852109	 0.859864	 0.867425	 0.874790	 0.881959	 0.888930	 0.895700	 0.902269	 0.908635	 0.914796	 0.920752	 0.926501	 0.932041	 0.937371	 0.942490	 0.947398	 0.952092	 0.956572	 0.960836	 0.964885	 0.968716	 0.972330	 0.975725	 0.978900	 0.981855	 0.984589	 0.987101	 0.989392	 0.991459	 0.993304	 0.994925	 0.996323	 0.997496	 0.998445	 0.999169	 0.999668	 0.999942	 0.999992	 0.999816	 0.999415	 0.998790	 0.997940	 0.996865	
 0.149438	 0.164252	 0.179030	 0.193767	 0.208460	 0.223107	 0.237703	 0.252246	 0.266732	 0.281158	 0.295521	 0.309817	 0.324044	 0.338197	 0.352275	 0.366273	 0.380189	 0.394019	 0.407761	 0.421411	 0.434966	 0.448424	 0.461780	 0.475033	 0.488178	 0.501214	 0.514137	 0.526944	 0.539633	 0.552200	 0.564644	 0.576960	 0.589146	 0.601200	 0.613118	 0.624898	 0.636538	 0.648035	 0.659386	 0.670588	 0.681640	 0.692538	 0.703281	 0.713865	 0.724289	 0.734549	 0.744644	 0.754572	 0.764330	 0.773916	 0.783328	 0.792564	 0.801621	 0.810498	 0.819193	 0.827703	 0.836027	 0.844163	 0.852110	 0.859864	 0.867425	 0.874790	 0.881959	 0.888930	 0.895700	 0.902269	 0.908635	 0.914797	 0.920752	 0.926501	 0.932041	 0.937371	 0.942490	 0.947398	 0.952092	 0.956572	 0.960837	 0.964885	 0.968717	 0.972330	 0.975725	 0.978900	 0.981855	 0.984589	 0.987101	 0.989392	 0.991460	 0.993304	 0.994925	 0.996323	 0.997496	 0.998445	 0.999169	 0.999668	 0.999942	 0.999992	 0.999816	 0.999416	 0.998790	 0.997940	 0.996865	 0.995566	
 0.164252	 0.179030	 0.193767	 0.208460	 0.223107	 0.237703	 0.252246	 0.266732	 0.281158	 0.295521	 0.309817	 0.324044	 0.338197	 0.352275	 0.366273	 0.380189	 0.394019	 0.407761	 0.421411	 0.434966	 0.448424	 0.461780	 0.475033	 0.488178	 0.501214	 0.514137	 0.526944	 0.539633	 0.552200	 0.564644	 0.576960	 0.589146	 0.601200	 0.613118	 0.624899	 0.636538	 0.648035	 0.659386	 0.670588	 0.681640	 0.692538	 0.703281	 0.713865	 0.724289	 0.734549	 0.744645	 0.754572	 0.764330	 0.773917	 0.783328	 0.792564	 0.801622	 0.810499	 0.819193	 0.827703	 0.836028	 0.844164	 0.852110	 0.859864	 0.867425	 0.874791	 0.881959	 0.888930	 0.895700	 0.902269	 0.908635	 0.914797	 0.920752	 0.926501	 0.932041	 0.937371	 0.942490	 0.947398	 0.952092	 0.956572	 0.960837	 0.964885	 0.968717	 0.972330	 0.975725	 0.978900	 0.981855	 0.984589	 0.987101	 0.989392	 0.991460	 0.993304	 0.994926	 0.996323	 0.997496	 0.998445	 0.999169	 0.999668	 0.999943	 0.999992	 0.999816	 0.999416	 0.998790	 0.997940	 0.996865	 0.995566	 0.994043	
 0.179030	 0.193767	 0.208460	 0.223107	 0.237703	 0.252246	 0.266732	 0.281158	 0.295521	 0.309817	 0.324044	 0.338197	 0.352275	 0.366273	 0.380189	 0.394019	 0.407761	 0.421411	 0.434966	 0.448424	 0.461780	 0.475033	 0.488178	 0.501214	 0.514137	 0.526944	 0.539633	 0.552200	 0.564644	 0.576960	 0.589146	 0.601200	 0.613118	 0.624899	 0.636538	 0.648035	 0.659386	 0.670589	 0.681640	 0.692538	 0.703281	 0.713865	 0.724289	 0.734549	 0.744645	 0.754572	 0.764331	 0.773917	 0.783329	 0.792564	 0.801622	 0.810499	 0.819193	 0.827704	 0.836028	 0.844164	 0.852110	 0.859864	 0.867425	 0.874791	 0.881960	 0.888930	 0.895700	 0.902269	 0.908635	 0.914797	 0.920752	 0.926501	 0.932041	 0.937371	 0.942491	 0.947398	 0.952092	 0.956572	 0.960837	 0.964885	 0.968717	 0.972330	 0.975725	 0.978900	 0.981855	 0.984589	 0.987102	 0.989392	 0.991460	 0.993304	 0.994926	 0.996323	 0.997496	 0.998445	 0.999169	 0.999668	 0.999943	 0.999992	 0.999816	 0.999416	 0.998790	 0.997940	 0.996865	 0.995566	 0.994043	 0.992297	
 0.193767	 0.208460	 0.223106	 0.237703	 0.252246	 0.266732	 0.281158	 0.295521	 0.309817	 0.324044	 0.338197	 0.352275	 0.366273	 0.380189	 0.394019	 0.407761	 0.421411	 0.434966	 0.448424	 0.461780	 0.475033	 0.488178	 0.501214	 0.514137	 0.526944	 0.539633	 0.552201	 0.564644	 0.576960	 0.589146	 0.601200	 0.613118	 0.624899	 0.636539	 0.648035	 0.659386	 0.670589	 0.681640	 0.692538	 0.703281	 0.713865	 0.724289	 0.734549	 0.744645	 0.754573	 0.764331	 0.773917	 0.783329	 0.792564	 0.801622	 0.810499	 0.819193	 0.827704	 0.836028	 0.844164	 0.852110	 0.859864	 0.867425	 0.874791	 0.881960	 0.888930	 0.895701	 0.902269	 0.908635	 0.914797	 0.920752	 0.926501	 0.932041	 0.937371	 0.942491	 0.947398	 0.952092	 0.956572	 0.960837	 0.964885	 0.968717	 0.972330	 0.975725	 0.978900	 0.981855	 0.984589	 0.987102	 0.989392	 0.991460	 0.993305	 0.994926	 0.996323	 0.997496	 0.998445	 0.999169	 0.999668	 0.999943	 0.999992	 0.999817	 0.999416	 0.998790	 0.997940	 0.996866	 0.995567	 0.994043	 0.992297	 0.990327	
 0.208460	 0.223106	 0.237703	 0.252246	 0.266732	 0.281158	 0.295521	 0.309817	 0.324043	 0.338197	 0.352275	 0.366273	 0.380189	 0.394019	 0.407761	 0.421411	 0.434966	 0.448424	 0.461780	 0.475033	 0.488178	 0.501214	 0.514137	 0.526944	 0.539633	 0.552201	 0.564644	 0.576960	 0.589146	 0.601200	 0.613118	 0.624899	 0.636539	 0.648035	 0.659386	 0.670589	 0.681640	 0.692539	 0.703281	 0.713865	 0.724289	 0.734549	 0.744645	 0.754573	 0.764331	 0.773917	 0.783329	 0.792564	 0.801622	 0.810499	 0.819193	 0.827704	 0.836028	 0.844164	 0.852110	 0.859864	 0.867425	 0.874791	 0.881960	 0.888930	 0.895701	 0.902270	 0.908635	 0.914797	 0.920753	 0.926501	 0.932041	 0.937371	 0.942491	 0.947398	 0.952092	 0.956572	 0.960837	 0.964886	 0.968717	 0.972331	 0.975725	 0.978900	 0.981855	 0.984589	 0.987102	 0.989392	 0.991460	 0.993305	 0.994926	 0.996323	 0.997496	 0.998445	 0.999169	 0.999669	 0.999943	 0.999992	 0.999817	 0.999416	 0.998791	 0.997940	 0.996866	 0.995567	 0.994044	 0.992297	 0.990327	 0.988134	
 0.223106	 0.237703	 0.252246	 0.266732	 0.281158	 0.295521	 0.309817	 0.324043	 0.338197	 0.352275	 0.366273	 0.380189	 0.394019	 0.407761	 0.421411	 0.434966	 0.448424	 0.461780	 0.475033	 0.488178	 0.501214	 0.514137	 0.526944	 0.539633	 0.552201	 0.564644	 0.576960	 0.589146	 0.601200	 0.613118	 0.624899	 0.636539	 0.648035	 0.659386	 0.670589	 0.681640	 0.692539	 0.703281	 0.713865	 0.724289	 0.734549	 0.744645	 0.754573	 0.764331	 0.773917	 0.783329	 0.792564	 0.801622	 0.810499	 0.819193	 0.827704	 0.836028	 0.844164	 0.852110	 0.859864	 0.867425	 0.874791	 0.881960	 0.888930	 0.895701	 0.902270	 0.908636	 0.914797	 0.920753	 0.926501	 0.932041	 0.937371	 0.942491	 0.947398	 0.952092	 0.956572	 0.960837	 0.964886	 0.968717	 0.972331	 0.975725	 0.978901	 0.981855	 0.984589	 0.987102	 0.989392	 0.991460	 0.993305	 0.994926	 0.996323	 0.997497	 0.998445	 0.999169	 0.999669	 0.999943	 0.999992	 0.999817	 0.999416	 0.998791	 0.997941	 0.996866	 0.995567	 0.994044	 0.992297	 0.990327	 0.988134	 0.985719	
 0.237703	 0.252245	 0.266732	 0.281158	 0.295520	 0.309817	 0.324043	 0.338197	 0.352275	 0.366273	 0.380189	 0.394019	 0.407761	 0.421411	 0.434966	 0.448424	 0.461780	 0.475033	 0.488178	 0.501214	 0.514137	 0.526944	 0.539633	 0.552201	 0.564644	 0.576960	 0.589146	 0.601200	 0.613118	 0.624899	 0.636539	 0.648035	 0.659386	 0.670589	 0.681640	 0.692539	 0.703281	 0.713865	 0.724289	 0.734550	 0.744645	 0.754573	 0.764331	 0.773917	 0.783329	 0.792565	 0.801622	 0.810499	 0.819194	 0.827704	 0.836028	 0.844164	 0.852110	 0.859864	 0.867425	 0.874791	 0.881960	 0.888930	 0.895701	 0.902270	 0.908636	 0.914797	 0.920753	 0.926501	 0.932041	 0.937372	 0.942491	 0.947398	 0.952092	 0.956572	 0.960837	 0.964886	 0.968717	 0.972331	 0.975725	 0.978901	 0.981856	 0.984590	 0.987102	 0.989392	 0.991460	 0.993305	 0.994926	 0.996324	 0.997497	 0.998445	 0.999170	 0.999669	 0.999943	 0.999993	 0.999817	 0.999416	 0.998791	 0.997941	 0.996866	 0.995567	 0.994044	 0.992297	 0.990327	 0.988134	 0.985719	 0.983082	
 0.252245	 0.266732	 0.281158	 0.295520	 0.309817	 0.324043	 0.338197	 0.352275	 0.366273	 0.380189	 0.394019	 0.407761	 0.421411	 0.434966	 0.448424	 0.461780	 0.475033	 0.488178	 0.501214	 0.514137	 0.526944	 0.539633	 0.552201	 0.564644	 0.576960	 0.589146	 0.601200	 0.613118	 0.624899	 0.636539	 0.648035	 0.659386	 0.670589	 0.681640	 0.692539	 0.703281	 0.713865	 0.724289	 0.734550	 0.744645	 0.754573	 0.764331	 0.773917	 0.783329	 0.792565	 0.801622	 0.810499	 0.819194	 0.827704	 0.836028	 0.844164	 0.852110	 0.859864	 0.867425	 0.874791	 0.881960	 0.888930	 0.895701	 0.902270	 0.908636	 0.914797	 0.920753	 0.926501	 0.932041	 0.937372	 0.942491	 0.947398	 0.952093	 0.956573	 0.960837	 0.964886	 0.968717	 0.972331	 0.975726	 0.978901	 0.981856	 0.984590	 0.987102	 0.989393	 0.991460	 0.993305	 0.994926	 0.996324	 0.997497	 0.998446	 0.999170	 0.999669	 0.999943	 0.999993	 0.999817	 0.999416	 0.998791	 0.997941	 0.996866	 0.995567	 0.994044	 0.992297	 0.990327	 0.988135	 0.985719	 0.983083	 0.980224	
 0.266731	 0.281158	 0.295520	 0.309817	 0.324043	 0.338197	 0.352275	 0.366273	 0.380189	 0.394019	 0.407761	 0.421411	 0.434966	 0.448424	 0.461780	 0.475033	 0.488178	 0.501214	 0.514137	 0.526944	 0.539633	 0.552201	 0.564644	 0.576960	 0.589146	 0.601200	 0.613118	 0.624899	 0.636539	 0.648035	 0.659386	 0.670589	 0.681640	 0.692539	 0.703281	 0.713865	 0.724289	 0.734550	 0.744645	 0.754573	 0.764331	 0.773917	 0.783329	 0.792565	 0.801622	 0.810499	 0.819194	 0.827704	 0.836028	 0.844164	 0.852110	 0.859865	 0.867425	 0.874791	 0.881960	 0.888931	 0.895701	 0.902270	 0.908636	 0.914797	 0.920753	 0.926501	 0.932041	 0.937372	 0.942491	 0.947398	 0.952093	 0.956573	 0.960837	 0.964886	 0.968717	 0.972331	 0.975726	 0.978901	 0.981856	 0.984590	 0.987102	 0.989393	 0.991460	 0.993305	 0.994926	 0.996324	 0.997497	 0.998446	 0.999170	 0.999669	 0.999943	 0.999993	 0.999817	 0.999417	 0.998791	 0.997941	 0.996866	 0.995567	 0.994044	 0.992297	 0.990328	 0.988135	 0.985720	 0.983083	 0.980225	 0.977146	
 0.281157	 0.295520	 0.309817	 0.324043	 0.338197	 0.352275	 0.366273	 0.380189	 0.394019	 0.407761	 0.421411	 0.434966	 0.448424	 0.461780	 0.475033	 0.488178	 0.501214	 0.514137	 0.526944	 0.539633	 0.552201	 0.564644	 0.576960	 0.589146	 0.601200	 0.613118	 0.624899	 0.636539	 0.648035	 0.659386	 0.670589	 0.681640	 0.692539	 0.703281	 0.713865	 0.724289	 0.734550	 0.744645	 0.754573	 0.764331	 0.773917	 0.783329	 0.792565	 0.801622	 0.810499	 0.819194	 0.827704	 0.836028	 0.844164	 0.852110	 0.859865	 0.867426	 0.874791	 0.881960	 0.888931	 0.895701	 0.902270	 0.908636	 0.914797	 0.920753	 0.926501	 0.932041	 0.937372	 0.942491	 0.947399	 0.952093	 0.956573	 0.960837	 0.964886	 0.968717	 0.972331	 0.975726	 0.978901	 0.981856	 0.984590	 0.987102	 0.989393	 0.991461	 0.993305	 0.994926	 0.996324	 0.997497	 0.998446	 0.999170	 0.999669	 0.999944	 0.999993	 0.999817	 0.999417	 0.998791	 0.997941	 0.996866	 0.995567	 0.994044	 0.992298	 0.990328	 0.988135	 0.985720	 0.983083	 0.980225	 0.977146	 0.973848	
 0.295520	 0.309817	 0.324043	 0.338197	 0.352275	 0.366273	 0.380189	 0.394019	 0.407761	 0.421411	 0.434966	 0.448424	 0.461780	 0.475033	 0.488178	 0.501214	 0.514137	 0.526944	 0.539633	 0.552201	 0.564644	 0.576960	 0.589146	 0.601200	 0.613118	 0.624899	 0.636539	 0.648035	 0.659386	 0.670589	 0.681640	 0.692539	 0.703281	 0.713865	 0.724289	 0.734550	 0.744645	 0.754573	 0.764331	 0.773917	 0.783329	 0.792565	 0.801622	 0.810499	 0.819194	 0.827704	 0.836028	 0.844164	 0.852110	 0.859865	 0.867426	 0.874791	 0.881960	 0.888931	 0.895701	 0.902270	 0.908636	 0.914797	 0.920753	 0.926502	 0.932042	 0.937372	 0.942491	 0.947399	 0.952093	 0.956573	 0.960838	 0.964886	 0.968718	 0.972331	 0.975726	 0.978901	 0.981856	 0.984590	 0.987102	 0.989393	 0.991461	 0.993305	 0.994927	 0.996324	 0.997497	 0.998446	 0.999170	 0.999669	 0.999944	 0.999993	 0.999817	 0.999417	 0.998791	 0.997941	 0.996866	 0.995567	 0.994044	 0.992298	 0.990328	 0.988135	 0.985720	 0.983083	 0.980225	 0.977146	 0.973848	 0.970330	
