0.290376	-0.047395	-1.254562	-2.554962	-2.515010	-0.101523	4.285274	8.466693	9.456769	5.062584	-4.345802	-15.180657	-21.837757	-19.112240	-5.589082	14.777587	33.378933	40.302479	
0.648739	-0.392352	-3.577155	-6.871035	-6.589290	-0.126437	11.395839	22.268379	24.737442	13.158231	-11.432968	-39.653320	-56.920834	-49.739143	-14.487765	38.503109	86.837563	104.773216	
0.406365	-1.448678	-5.492096	-9.187225	-8.202481	0.342331	14.788991	28.027195	30.653288	16.001175	-14.400284	-48.932167	-69.804085	-60.717747	-17.477716	47.163204	105.895508	127.491867	
-0.168485	-2.346421	-5.688627	-8.154555	-6.582666	0.890805	12.612119	22.870932	24.426767	12.374717	-11.763989	-38.740025	-54.722111	-47.249645	-13.339536	36.904709	82.268990	98.700340	
-0.236460	-1.151438	-2.194955	-2.750399	-1.983337	0.499699	4.079214	7.033041	7.294674	3.553319	-3.622349	-11.473617	-16.000549	-13.681411	-3.761288	10.764553	23.768156	28.380993	
0.929677	3.486220	5.767567	6.481541	4.178734	-1.593210	-9.249058	-15.239870	-15.325703	-7.121258	7.874625	23.873085	32.629704	27.572132	7.340274	-21.880077	-47.795116	-56.957413	
3.176728	10.499094	15.951908	16.550201	9.613199	-4.957543	-22.837027	-35.835705	-34.872334	-15.395114	18.538881	53.778168	72.332695	60.321659	15.442205	-48.347523	-104.239349	-123.383217	
5.159312	15.902860	22.854931	22.330158	11.821030	-7.656161	-29.964418	-45.003105	-42.417274	-17.739037	23.307631	64.750732	85.647415	70.423698	17.245672	-57.052177	-121.283096	-142.488754	
4.890516	14.439285	19.976519	18.651762	9.108767	-7.038708	-24.463936	-35.361748	-32.346050	-12.798590	18.333002	48.887482	63.587986	51.525723	12.015905	-42.209980	-88.419312	-103.054382	
0.998534	2.865024	3.857899	3.479184	1.585500	-1.408528	-4.479520	-6.265324	-5.575788	-2.087719	3.251164	8.347625	10.680839	8.527897	1.886676	-7.065270	-14.580219	-16.853254	
-6.008450	-16.867188	-22.282167	-19.586750	-8.421324	8.355430	24.844545	33.692196	29.221596	10.366553	-17.479870	-43.363594	-54.813858	-43.139904	-9.022100	36.146484	73.455650	83.932716	
-13.275092	-36.739262	-47.805737	-41.135433	-16.820629	18.275715	51.539547	68.271309	57.921101	19.504515	-35.448410	-85.251595	-106.144142	-82.361641	-16.252003	69.765526	139.729034	158.337158	
-16.550955	-45.317196	-58.283260	-49.304722	-19.317856	22.614447	61.153347	79.405663	66.063286	21.169146	-41.258568	-96.512077	-118.479950	-90.690437	-16.852709	77.630157	153.311478	172.306702	
-12.292646	-33.380737	-42.538853	-35.494381	-13.408948	16.698973	43.657124	55.732479	45.574181	13.935146	-28.975729	-66.130409	-80.129669	-60.547031	-10.580933	52.348015	102.002159	113.723137	
0.005273	0.014177	0.018006	0.014823	0.005438	-0.007200	-0.017969	-0.022861	-0.018391	-0.005376	0.011910	0.026422	0.031771	0.023541	0.003888	-0.020655	-0.039666	-0.044053	
16.547625	44.445732	55.870235	45.640320	16.258627	-22.298082	-55.412872	-68.965935	-54.839466	-15.407435	35.911488	78.659065	92.922401	68.558510	10.570093	-60.370449	-114.788231	-126.341064	
30.092669	80.474915	100.667900	81.605965	28.405706	-40.429035	-98.588829	-121.375801	-95.373543	-25.794416	63.223907	136.126648	159.235779	116.240891	16.822947	-103.211235	-194.043579	-212.024826	
32.858021	87.554146	109.079002	87.853661	29.972885	-44.035454	-105.688477	-128.898987	-100.226295	-26.166410	67.162788	142.421387	165.113144	119.345375	16.213888	-106.790009	-198.667175	-215.581543	
20.494116	54.444584	67.597969	54.145710	18.152548	-27.408911	-64.901360	-78.510414	-60.480705	-15.282303	40.918457	85.602310	98.435493	70.501366	8.993394	-63.538654	-117.051010	-126.188110	
